Geneid,SRR36692440
ENSG00000264901,0
ENSG00000238452,0
ENSG00000252540,0
ENSG00000252467,0
ENSG00000206959,0
ENSG00000252654,0
ENSG00000199490,0
ENSG00000277034,0
ENSG00000225091,0
ENSG00000201512,0
ENSG00000200354,0
ENSG00000206710,0
ENSG00000202186,0
ENSG00000222118,0
ENSG00000252091,0
ENSG00000266761,0
ENSG00000207158,0
ENSG00000238468,0
ENSG00000252089,0
ENSG00000199218,0
ENSG00000276031,0
ENSG00000238777,2
ENSG00000199683,0
ENSG00000207802,0
ENSG00000266140,0
ENSG00000265617,0
ENSG00000223190,0
ENSG00000199017,0
ENSG00000284508,0
ENSG00000263453,0
ENSG00000222874,0
ENSG00000241821,0
ENSG00000269103,0
ENSG00000284074,0
ENSG00000201742,0
ENSG00000275958,0
ENSG00000124232,0
ENSG00000124145,782
ENSG00000275894,0
ENSG00000204070,2219
ENSG00000254806,0
ENSG00000124251,22
ENSG00000232880,0
ENSG00000254620,0
ENSG00000268941,0
ENSG00000124222,1329
ENSG00000254995,0
ENSG00000215440,48
ENSG00000254419,0
ENSG00000237121,0
ENSG00000270279,0
ENSG00000268649,0
ENSG00000284040,0
ENSG00000216031,0
ENSG00000268333,2
ENSG00000276859,0
ENSG00000276722,0
ENSG00000274491,0
ENSG00000275069,0
ENSG00000225806,2
ENSG00000270951,8
ENSG00000285091,9
ENSG00000284985,0
ENSG00000101158,0
ENSG00000101162,0
ENSG00000124172,6890
ENSG00000101166,6146
ENSG00000232925,0
ENSG00000204183,0
ENSG00000125965,10
ENSG00000221763,0
ENSG00000125975,0
ENSG00000224497,0
ENSG00000088340,10
ENSG00000227401,0
ENSG00000272897,0
ENSG00000222460,0
ENSG00000252549,0
ENSG00000244462,10284
ENSG00000197296,416
ENSG00000226812,0
ENSG00000229005,0
ENSG00000233376,0
ENSG00000168746,0
ENSG00000226243,50
ENSG00000124120,2119
ENSG00000132824,6368
ENSG00000168734,1300
ENSG00000242509,0
ENSG00000101342,0
ENSG00000231241,0
ENSG00000226144,0
ENSG00000241229,0
ENSG00000287570,0
ENSG00000132823,2218
ENSG00000149596,110
ENSG00000237555,0
ENSG00000201021,0
ENSG00000233711,0
ENSG00000206998,0
ENSG00000124193,10578
ENSG00000201372,0
ENSG00000234271,0
ENSG00000277611,0
ENSG00000226143,0
ENSG00000282876,0
ENSG00000101052,4664
ENSG00000215467,0
ENSG00000101057,1144
ENSG00000124196,0
ENSG00000173335,0
ENSG00000101307,0
ENSG00000125879,0
ENSG00000271303,19
ENSG00000125821,1336
ENSG00000130703,1943
ENSG00000101074,0
ENSG00000101098,2323
ENSG00000231133,2
ENSG00000274915,0
ENSG00000225978,40
ENSG00000287324,0
ENSG00000260416,0
ENSG00000286628,0
ENSG00000207598,0
ENSG00000149658,2509
ENSG00000273821,2
ENSG00000101197,0
ENSG00000266463,0
ENSG00000101198,1559
ENSG00000275620,208
ENSG00000101199,1255
ENSG00000266104,0
ENSG00000222439,0
ENSG00000101204,684
ENSG00000203900,4
ENSG00000280936,0
ENSG00000226390,0
ENSG00000286936,0
ENSG00000237005,0
ENSG00000214835,0
ENSG00000230750,0
ENSG00000125863,1623
ENSG00000285508,0
ENSG00000285723,0
ENSG00000230226,0
ENSG00000125534,2749
ENSG00000101213,7
ENSG00000275812,0
ENSG00000125531,8
ENSG00000199497,0
ENSG00000088356,1415
ENSG00000260903,862
ENSG00000278012,111
ENSG00000226239,0
ENSG00000252623,0
ENSG00000101331,4
ENSG00000212571,0
ENSG00000275576,0
ENSG00000224452,0
ENSG00000235217,1654
ENSG00000126003,864
ENSG00000284125,0
ENSG00000287850,0
ENSG00000233293,3
ENSG00000204393,4
ENSG00000228156,0
ENSG00000198547,4
ENSG00000285382,24
ENSG00000175730,6
ENSG00000101367,17907
ENSG00000260536,18
ENSG00000260257,212
ENSG00000101000,45
ENSG00000278367,0
ENSG00000200301,0
ENSG00000126005,676
ENSG00000229230,0
ENSG00000125966,1575
ENSG00000279253,23
ENSG00000261582,0
ENSG00000235214,0
ENSG00000125998,0
ENSG00000101278,4
ENSG00000269846,0
ENSG00000236159,0
ENSG00000286240,6
ENSG00000198053,156
ENSG00000149636,958
ENSG00000130584,500
ENSG00000197818,528
ENSG00000124194,5514
ENSG00000100987,0
ENSG00000278035,2
ENSG00000101335,558
ENSG00000273986,0
ENSG00000118707,1021
ENSG00000259399,0
ENSG00000101082,0
ENSG00000227688,0
ENSG00000202255,0
ENSG00000125901,692
ENSG00000101405,0
ENSG00000101200,0
ENSG00000263905,0
ENSG00000235958,0
ENSG00000185019,207
ENSG00000198171,1314
ENSG00000125877,1329
ENSG00000277287,2
ENSG00000201294,0
ENSG00000226632,3
ENSG00000201346,0
ENSG00000288577,18
ENSG00000274364,0
ENSG00000235313,2
ENSG00000230613,0
ENSG00000278276,0
ENSG00000201770,0
ENSG00000125968,202
ENSG00000264395,0
ENSG00000131055,0
ENSG00000236559,0
ENSG00000281376,0
ENSG00000088325,3306
ENSG00000230801,0
ENSG00000101306,2
ENSG00000179772,8
ENSG00000171552,1816
ENSG00000283405,2
ENSG00000235065,2
ENSG00000088970,257
ENSG00000199509,0
ENSG00000228604,0
ENSG00000232712,0
ENSG00000214535,48
ENSG00000226875,0
ENSG00000275457,25
ENSG00000212555,0
ENSG00000125850,0
ENSG00000212232,0
ENSG00000125871,798
ENSG00000218902,0
ENSG00000229262,0
ENSG00000227343,0
ENSG00000252597,0
ENSG00000207282,0
ENSG00000232943,0
ENSG00000266720,0
ENSG00000252635,0
ENSG00000287954,0
ENSG00000230010,0
ENSG00000199719,0
ENSG00000237259,0
ENSG00000237282,0
ENSG00000232838,13
ENSG00000225988,2
ENSG00000125869,644
ENSG00000286740,0
ENSG00000232738,0
ENSG00000286470,0
ENSG00000125818,3935
ENSG00000215388,0
ENSG00000274269,0
ENSG00000101298,418
ENSG00000125775,136
ENSG00000274322,0
ENSG00000280162,0
ENSG00000229728,4
ENSG00000284436,0
ENSG00000196209,0
ENSG00000242324,0
ENSG00000252103,0
ENSG00000125900,0
ENSG00000271523,0
ENSG00000228438,0
ENSG00000276385,0
ENSG00000275222,0
ENSG00000124104,306
ENSG00000277051,0
ENSG00000132801,222
ENSG00000271984,0
ENSG00000100979,4153
ENSG00000285796,4
ENSG00000100982,1350
ENSG00000198026,327
ENSG00000235525,0
ENSG00000100985,2
ENSG00000204044,0
ENSG00000088832,6829
ENSG00000225116,0
ENSG00000088836,4
ENSG00000275223,14
ENSG00000125967,328
ENSG00000149609,0
ENSG00000271803,0
ENSG00000101412,824
ENSG00000101417,118
ENSG00000229188,0
ENSG00000230837,10
ENSG00000230753,0
ENSG00000101421,4358
ENSG00000240639,0
ENSG00000226038,0
ENSG00000252193,0
ENSG00000242372,1882
ENSG00000252367,4
ENSG00000132646,4375
ENSG00000212517,0
ENSG00000101290,6552
ENSG00000225022,12
ENSG00000101292,28
ENSG00000200313,0
ENSG00000276688,0
ENSG00000226995,0
ENSG00000230563,14
ENSG00000089006,2098
ENSG00000149600,1529
ENSG00000101349,1289
ENSG00000125787,0
ENSG00000125888,0
ENSG00000101160,662
ENSG00000222612,0
ENSG00000198900,3570
ENSG00000226648,27
ENSG00000276169,0
ENSG00000272407,0
ENSG00000242748,3
ENSG00000263989,0
ENSG00000228210,0
ENSG00000226948,8
ENSG00000171867,8636
ENSG00000171864,218
ENSG00000180259,0
ENSG00000231071,0
ENSG00000278595,0
ENSG00000101265,5021
ENSG00000244005,529
ENSG00000125995,1860
ENSG00000131051,6624
ENSG00000225357,0
ENSG00000283527,0
ENSG00000214078,3943
ENSG00000287430,10
ENSG00000185052,1259
ENSG00000235996,0
ENSG00000179447,24
ENSG00000232675,0
ENSG00000268628,0
ENSG00000204103,268
ENSG00000229771,0
ENSG00000286972,0
ENSG00000238908,0
ENSG00000235102,0
ENSG00000132793,4
ENSG00000229398,0
ENSG00000124177,1784
ENSG00000235088,0
ENSG00000273951,2
ENSG00000232493,0
ENSG00000252386,0
ENSG00000212224,0
ENSG00000233352,0
ENSG00000124107,0
ENSG00000277022,0
ENSG00000101443,153
ENSG00000237464,0
ENSG00000237068,0
ENSG00000101446,0
ENSG00000249139,0
ENSG00000232135,0
ENSG00000229900,0
ENSG00000101448,0
ENSG00000201923,0
ENSG00000226188,0
ENSG00000124116,20
ENSG00000168630,0
ENSG00000221046,0
ENSG00000101457,1034
ENSG00000175063,1828
ENSG00000101470,8
ENSG00000168612,28
ENSG00000230758,2
ENSG00000227431,0
ENSG00000124207,13938
ENSG00000124214,6495
ENSG00000226284,2
ENSG00000167046,0
ENSG00000101187,8
ENSG00000277496,2
ENSG00000276317,0
ENSG00000232803,0
ENSG00000237687,0
ENSG00000101188,24
ENSG00000223669,16
ENSG00000101189,547
ENSG00000060491,438
ENSG00000092758,102
ENSG00000101190,381
ENSG00000233838,0
ENSG00000236527,0
ENSG00000101191,1787
ENSG00000273759,0
ENSG00000132622,141
ENSG00000101220,543
ENSG00000101222,150
ENSG00000125817,2948
ENSG00000275491,0
ENSG00000274949,0
ENSG00000125843,318
ENSG00000088888,654
ENSG00000199024,0
ENSG00000283320,0
ENSG00000260032,34488
ENSG00000277235,2
ENSG00000231470,0
ENSG00000237063,0
ENSG00000088367,2643
ENSG00000131043,2190
ENSG00000186458,0
ENSG00000272874,0
ENSG00000196476,304
ENSG00000247315,1778
ENSG00000286158,13
ENSG00000225377,124
ENSG00000125841,1769
ENSG00000125875,1787
ENSG00000206797,0
ENSG00000101266,9824
ENSG00000101276,0
ENSG00000278231,2
ENSG00000124198,922
ENSG00000124098,2287
ENSG00000087586,634
ENSG00000101138,1555
ENSG00000228601,0
ENSG00000022277,3824
ENSG00000124103,0
ENSG00000280387,0
ENSG00000213714,4
ENSG00000287079,0
ENSG00000087589,22
ENSG00000101247,945
ENSG00000124201,477
ENSG00000177410,1096
ENSG00000277830,0
ENSG00000209042,0
ENSG00000274760,0
ENSG00000222365,0
ENSG00000277967,0
ENSG00000212304,0
ENSG00000124171,338
ENSG00000230043,0
ENSG00000228663,0
ENSG00000259456,27
ENSG00000124217,1155
ENSG00000236992,0
ENSG00000173418,2075
ENSG00000101343,2301
ENSG00000241054,0
ENSG00000132669,713
ENSG00000275582,2
ENSG00000101236,1017
ENSG00000226608,20
ENSG00000215063,0
ENSG00000205300,0
ENSG00000088833,3512
ENSG00000171222,1606
ENSG00000101336,0
ENSG00000124228,664
ENSG00000101181,402
ENSG00000101224,1884
ENSG00000149488,12
ENSG00000177732,2310
ENSG00000170373,0
ENSG00000101441,0
ENSG00000171940,911
ENSG00000088854,1372
ENSG00000124257,0
ENSG00000125779,712
ENSG00000089048,446
ENSG00000000419,1458
ENSG00000232358,0
ENSG00000026559,281
ENSG00000279835,0
ENSG00000168634,0
ENSG00000266071,0
ENSG00000149651,0
ENSG00000124160,3558
ENSG00000213820,0
ENSG00000101347,796
ENSG00000101216,476
ENSG00000197457,5228
ENSG00000243509,0
ENSG00000101246,464
ENSG00000197114,42
ENSG00000273154,0
ENSG00000274501,0
ENSG00000273047,0
ENSG00000125520,978
ENSG00000229299,0
ENSG00000231208,0
ENSG00000226217,0
ENSG00000088882,943
ENSG00000241690,0
ENSG00000258713,0
ENSG00000198326,0
ENSG00000132635,481
ENSG00000215305,1120
ENSG00000101363,2320
ENSG00000125878,12
ENSG00000124243,130
ENSG00000149634,8
ENSG00000244274,7
ENSG00000196421,6
ENSG00000101255,942
ENSG00000125508,2
ENSG00000149599,86
ENSG00000174306,600
ENSG00000080845,3011
ENSG00000088899,594
ENSG00000125895,19
ENSG00000132670,6266
ENSG00000244588,20
ENSG00000124203,0
ENSG00000078699,1412
ENSG00000288649,28
ENSG00000214200,0
ENSG00000228958,0
ENSG00000087460,29158
ENSG00000229853,0
ENSG00000255438,0
ENSG00000238950,0
ENSG00000215448,0
ENSG00000251770,0
ENSG00000238785,0
ENSG00000124181,3184
ENSG00000124208,0
ENSG00000240849,554
ENSG00000231742,37
ENSG00000234698,3
ENSG00000277449,9
ENSG00000172216,151
ENSG00000244376,0
ENSG00000231715,0
ENSG00000196396,1297
ENSG00000239742,0
ENSG00000201501,0
ENSG00000232043,0
ENSG00000208018,0
ENSG00000221091,0
ENSG00000231302,0
ENSG00000233077,0
ENSG00000213979,0
ENSG00000197122,2771
ENSG00000234832,0
ENSG00000132661,670
ENSG00000125812,793
ENSG00000125814,4189
ENSG00000201728,0
ENSG00000125823,0
ENSG00000125831,0
ENSG00000233015,0
ENSG00000227063,2468
ENSG00000118702,6
ENSG00000101333,554
ENSG00000243961,0
ENSG00000132623,272
ENSG00000276525,0
ENSG00000230506,0
ENSG00000232448,0
ENSG00000215452,10
ENSG00000283757,32
ENSG00000225849,6
ENSG00000184617,0
ENSG00000149635,14
ENSG00000158296,121
ENSG00000273893,25
ENSG00000124091,2
ENSG00000101180,91
ENSG00000188559,1624
ENSG00000125991,12828
ENSG00000101084,456
ENSG00000244687,30
ENSG00000149451,32
ENSG00000124140,279
ENSG00000125844,1070
ENSG00000101049,0
ENSG00000149474,904
ENSG00000125780,0
ENSG00000166948,0
ENSG00000207305,0
ENSG00000125835,1638
ENSG00000256566,0
ENSG00000274309,0
ENSG00000199266,0
ENSG00000170471,5360
ENSG00000275453,0
ENSG00000231307,0
ENSG00000213959,0
ENSG00000277965,0
ENSG00000101438,811
ENSG00000101442,446
ENSG00000199691,0
ENSG00000215529,0
ENSG00000149646,18
ENSG00000101203,16
ENSG00000182931,0
ENSG00000284193,0
ENSG00000235018,0
ENSG00000265306,0
ENSG00000283078,84
ENSG00000130699,420
ENSG00000215595,0
ENSG00000289012,0
ENSG00000124143,0
ENSG00000158901,4
ENSG00000230860,0
ENSG00000124155,2472
ENSG00000182035,0
ENSG00000241721,0
ENSG00000236352,0
ENSG00000265595,0
ENSG00000019186,0
ENSG00000275877,0
ENSG00000274385,0
ENSG00000064787,7
ENSG00000215251,961
ENSG00000172315,2117
ENSG00000101161,4429
ENSG00000061656,40
ENSG00000198185,722
ENSG00000100983,1538
ENSG00000078814,4
ENSG00000207635,0
ENSG00000283441,0
ENSG00000100991,6221
ENSG00000202150,0
ENSG00000286052,0
ENSG00000124097,32
ENSG00000124092,16
ENSG00000124253,30
ENSG00000227297,0
ENSG00000124256,0
ENSG00000101040,1464
ENSG00000196090,336
ENSG00000149679,662
ENSG00000288946,0
ENSG00000289236,10
ENSG00000235621,10
ENSG00000232907,0
ENSG00000238034,0
ENSG00000289634,0
ENSG00000225127,10
ENSG00000289072,0
ENSG00000174403,0
ENSG00000289590,0
ENSG00000289329,0
ENSG00000223891,939
ENSG00000289373,8
ENSG00000232406,0
ENSG00000203971,0
ENSG00000275852,0
ENSG00000225708,0
ENSG00000270411,0
ENSG00000124237,0
ENSG00000124227,12
ENSG00000101017,52
ENSG00000229957,0
ENSG00000273555,0
ENSG00000124159,0
ENSG00000196839,818
ENSG00000283440,0
ENSG00000132832,0
ENSG00000064205,0
ENSG00000167098,0
ENSG00000078898,0
ENSG00000167104,0
ENSG00000214245,0
ENSG00000186191,14
ENSG00000131050,0
ENSG00000237662,0
ENSG00000224876,0
ENSG00000131059,0
ENSG00000198183,0
ENSG00000233106,0
ENSG00000125999,10
ENSG00000233146,0
ENSG00000125997,0
ENSG00000101391,738
ENSG00000288878,0
ENSG00000101400,656
ENSG00000186190,0
ENSG00000088305,1038
ENSG00000274414,1
ENSG00000100994,4626
ENSG00000274507,0
ENSG00000276952,0
ENSG00000100997,1253
ENSG00000227379,0
ENSG00000101440,0
ENSG00000214185,2
ENSG00000250917,15
ENSG00000236456,0
ENSG00000101444,7057
ENSG00000272945,0
ENSG00000234087,0
ENSG00000201498,0
ENSG00000234933,0
ENSG00000236388,0
ENSG00000231795,0
ENSG00000207997,0
ENSG00000181741,0
ENSG00000277558,0
ENSG00000206582,0
ENSG00000101460,1228
ENSG00000101464,2288
ENSG00000231034,0
ENSG00000289720,0
ENSG00000125971,46
ENSG00000078747,1117
ENSG00000101003,908
ENSG00000125798,0
ENSG00000237396,0
ENSG00000230400,0
ENSG00000283072,0
ENSG00000215553,0
ENSG00000236474,0
ENSG00000252422,0
ENSG00000132664,961
ENSG00000265137,0
ENSG00000225419,0
ENSG00000089050,1834
ENSG00000214612,0
ENSG00000101310,4272
ENSG00000232388,467
ENSG00000243702,0
ENSG00000221806,0
ENSG00000232136,0
ENSG00000233993,0
ENSG00000125826,463
ENSG00000026036,0
ENSG00000258366,3
ENSG00000252064,0
ENSG00000266666,0
ENSG00000231005,0
ENSG00000054796,0
ENSG00000101146,2629
ENSG00000228995,0
ENSG00000218018,4
ENSG00000132819,336
ENSG00000101019,2256
ENSG00000101473,436
ENSG00000204548,0
ENSG00000180424,0
ENSG00000180383,0
ENSG00000088320,0
ENSG00000233354,0
ENSG00000101294,3597
ENSG00000289492,0
ENSG00000101337,4128
ENSG00000101350,5106
ENSG00000277692,0
ENSG00000171456,3544
ENSG00000197183,1768
ENSG00000236772,0
ENSG00000286311,35
ENSG00000277301,0
ENSG00000196562,1046
ENSG00000130589,216
ENSG00000286100,2
ENSG00000166913,22982
ENSG00000101104,48
ENSG00000025772,744
ENSG00000252021,0
ENSG00000124134,26
ENSG00000168703,0
ENSG00000124102,2
ENSG00000124233,0
ENSG00000124157,0
ENSG00000227477,2
ENSG00000101109,1137
ENSG00000215545,0
ENSG00000237929,0
ENSG00000236121,0
ENSG00000252649,0
ENSG00000212717,0
ENSG00000131068,0
ENSG00000212134,0
ENSG00000180483,0
ENSG00000280350,0
ENSG00000278410,0
ENSG00000125813,0
ENSG00000285230,38
ENSG00000131061,60
ENSG00000125846,321
ENSG00000089199,1476
ENSG00000215589,0
ENSG00000089195,713
ENSG00000125885,61
ENSG00000286235,0
ENSG00000207380,0
ENSG00000231961,0
ENSG00000278719,0
ENSG00000275632,1
ENSG00000263755,0
ENSG00000088766,255
ENSG00000278192,0
ENSG00000233402,0
ENSG00000125872,2
ENSG00000202380,0
ENSG00000234241,6
ENSG00000271565,0
ENSG00000276915,0
ENSG00000088812,3586
ENSG00000230568,0
ENSG00000125861,0
ENSG00000088826,390
ENSG00000230176,0
ENSG00000101311,34
ENSG00000201363,0
ENSG00000266151,0
ENSG00000089091,293
ENSG00000101898,0
ENSG00000101126,9825
ENSG00000175121,0
ENSG00000088881,260
ENSG00000131044,62
ENSG00000286999,6
ENSG00000196132,2159
ENSG00000125522,0
ENSG00000278171,0
ENSG00000232852,0
ENSG00000274727,0
ENSG00000203880,5632
ENSG00000149656,0
ENSG00000213882,0
ENSG00000228935,0
ENSG00000230492,0
ENSG00000234646,0
ENSG00000132671,0
ENSG00000178726,70
ENSG00000279447,0
ENSG00000125810,10
ENSG00000233746,0
ENSG00000279164,0
ENSG00000201527,0
ENSG00000234139,0
ENSG00000171700,206
ENSG00000274034,0
ENSG00000171695,12
ENSG00000279082,0
ENSG00000289837,2
ENSG00000288974,0
ENSG00000289848,0
ENSG00000230387,0
ENSG00000237767,0
ENSG00000289577,0
ENSG00000289875,0
ENSG00000280229,138
ENSG00000289895,0
ENSG00000287335,0
ENSG00000229873,0
ENSG00000289183,36
ENSG00000228340,0
ENSG00000231290,39
ENSG00000289431,0
ENSG00000232645,6
ENSG00000289537,26
ENSG00000203999,10
ENSG00000176659,0
ENSG00000235590,1
ENSG00000174407,0
ENSG00000229766,0
ENSG00000289494,15
ENSG00000228705,1
ENSG00000237595,0
ENSG00000289955,0
ENSG00000289199,0
ENSG00000196756,594
ENSG00000289548,0
ENSG00000226308,6
ENSG00000259974,0
ENSG00000286288,12
ENSG00000289172,0
ENSG00000232442,106
ENSG00000224397,0
ENSG00000174365,377
ENSG00000228812,0
ENSG00000273619,26
ENSG00000288843,0
ENSG00000290004,0
ENSG00000238102,0
ENSG00000273148,18
ENSG00000234684,95
ENSG00000286787,0
ENSG00000183798,88
ENSG00000266908,0
ENSG00000205181,192
ENSG00000225640,0
ENSG00000225831,0
ENSG00000235820,0
ENSG00000125772,1387
ENSG00000233578,0
ENSG00000203896,1
ENSG00000279610,0
ENSG00000268858,83
ENSG00000183260,0
ENSG00000101150,1865
ENSG00000290226,0
ENSG00000101152,6111
ENSG00000199805,0
ENSG00000283206,0
ENSG00000216141,0
ENSG00000283513,0
ENSG00000216195,0
ENSG00000275842,0
ENSG00000198276,404
ENSG00000284433,0
ENSG00000207554,0
ENSG00000280213,4
ENSG00000196700,598
ENSG00000130590,446
ENSG00000287410,0
ENSG00000225622,0
ENSG00000273998,8
ENSG00000275728,0
ENSG00000226229,0
ENSG00000089177,72
ENSG00000233508,104
ENSG00000101251,0
ENSG00000212247,0
ENSG00000172264,504
ENSG00000230935,0
ENSG00000234187,0
ENSG00000239923,0
ENSG00000125848,1933
ENSG00000199570,0
ENSG00000287062,0
ENSG00000227563,0
ENSG00000227927,0
ENSG00000213950,0
ENSG00000289572,0
ENSG00000235914,0
ENSG00000237832,0
ENSG00000199803,0
ENSG00000201180,0
ENSG00000222500,0
ENSG00000225181,0
ENSG00000224274,0
ENSG00000286546,96
ENSG00000101353,140
ENSG00000288000,0
ENSG00000185513,27
ENSG00000118705,10865
ENSG00000204663,0
ENSG00000290388,0
ENSG00000228476,0
ENSG00000290390,0
ENSG00000240108,0
ENSG00000290409,0
ENSG00000283529,0
ENSG00000290421,0
ENSG00000243995,0
ENSG00000290777,0
ENSG00000277112,0
ENSG00000290900,0
ENSG00000283443,0
ENSG00000290901,0
ENSG00000242507,0
ENSG00000183566,0
ENSG00000290942,0
ENSG00000204547,0
ENSG00000290996,0
ENSG00000283142,0
ENSG00000291000,0
ENSG00000124224,0
ENSG00000291067,26
ENSG00000282826,0
ENSG00000291100,0
ENSG00000243543,0
ENSG00000291238,0
ENSG00000227906,36
ENSG00000289505,8
ENSG00000132639,3307
ENSG00000101346,2954
ENSG00000251883,0
ENSG00000170191,232
ENSG00000213742,24
ENSG00000242236,0
ENSG00000236542,0
ENSG00000130684,57
ENSG00000278383,4
ENSG00000226465,10
ENSG00000230772,6
ENSG00000175170,10
ENSG00000275048,0
ENSG00000250090,4
ENSG00000274973,0
ENSG00000126001,562
ENSG00000230155,0
ENSG00000290934,0
ENSG00000289872,0
ENSG00000101076,0
ENSG00000064601,1044
ENSG00000101210,7637
ENSG00000231977,20
ENSG00000075043,5588
ENSG00000166619,12514
ENSG00000053438,51468
ENSG00000276603,6
ENSG00000235044,0
ENSG00000274469,0
ENSG00000228234,0
ENSG00000225759,0
ENSG00000204117,0
ENSG00000101004,278
ENSG00000125510,120
ENSG00000229539,22
ENSG00000088827,0
ENSG00000267124,0
ENSG00000141934,24
ENSG00000282535,0
ENSG00000282458,0
ENSG00000099812,10
ENSG00000282591,0
ENSG00000282508,24
ENSG00000282416,0
ENSG00000266971,0
ENSG00000274177,0
ENSG00000282137,0
ENSG00000267792,0
ENSG00000282059,0
ENSG00000282051,0
ENSG00000282339,0
ENSG00000282807,0
ENSG00000064687,186
ENSG00000279753,0
ENSG00000286667,0
ENSG00000267073,0
ENSG00000116017,44
ENSG00000275162,0
ENSG00000064932,92
ENSG00000183186,244
ENSG00000279653,2
ENSG00000205922,8
ENSG00000116032,0
ENSG00000282542,0
ENSG00000275468,0
ENSG00000266990,0
ENSG00000064666,4615
ENSG00000267443,0
ENSG00000104953,4
ENSG00000099864,4064
ENSG00000282393,32
ENSG00000125910,3
ENSG00000125912,666
ENSG00000267688,0
ENSG00000011132,134
ENSG00000105289,3
ENSG00000105694,0
ENSG00000279452,0
ENSG00000282798,0
ENSG00000095932,2
ENSG00000266938,0
ENSG00000267138,0
ENSG00000167476,12
ENSG00000105428,0
ENSG00000141905,654
ENSG00000031823,1378
ENSG00000280103,0
ENSG00000267551,0
ENSG00000176533,783
ENSG00000267448,0
ENSG00000105248,459
ENSG00000060558,0
ENSG00000280091,0
ENSG00000160633,3071
ENSG00000269761,0
ENSG00000267412,0
ENSG00000283679,0
ENSG00000105519,12
ENSG00000267205,0
ENSG00000269385,0
ENSG00000171105,834
ENSG00000127663,1396
ENSG00000161082,1973
ENSG00000141968,0
ENSG00000267749,0
ENSG00000268845,0
ENSG00000266989,0
ENSG00000105278,343
ENSG00000174837,0
ENSG00000267139,0
ENSG00000267214,0
ENSG00000269425,7
ENSG00000175691,168
ENSG00000088256,1220
ENSG00000133243,1770
ENSG00000105549,0
ENSG00000267332,0
ENSG00000007264,102
ENSG00000266944,0
ENSG00000142347,8
ENSG00000267148,0
ENSG00000182087,1307
ENSG00000065717,18
ENSG00000183617,742
ENSG00000129932,110
ENSG00000167785,903
ENSG00000142303,256
ENSG00000074842,2176
ENSG00000181143,0
ENSG00000279599,0
ENSG00000268922,0
ENSG00000267646,0
ENSG00000267089,0
ENSG00000267986,0
ENSG00000213726,0
ENSG00000197332,16
ENSG00000267154,0
ENSG00000065989,216
ENSG00000269300,2
ENSG00000105401,1974
ENSG00000197933,266
ENSG00000171295,323
ENSG00000220949,0
ENSG00000197044,368
ENSG00000266922,0
ENSG00000214223,125
ENSG00000267723,10
ENSG00000269378,46
ENSG00000123136,2444
ENSG00000267474,0
ENSG00000267241,0
ENSG00000267379,0
ENSG00000123146,144
ENSG00000267500,14
ENSG00000225067,0
ENSG00000177599,275
ENSG00000105137,344
ENSG00000160994,0
ENSG00000127507,4
ENSG00000123159,1978
ENSG00000127529,0
ENSG00000186115,0
ENSG00000131355,0
ENSG00000267594,0
ENSG00000267135,0
ENSG00000186204,0
ENSG00000160951,6
ENSG00000268564,0
ENSG00000198367,0
ENSG00000275432,0
ENSG00000105135,2260
ENSG00000186526,0
ENSG00000269787,0
ENSG00000267056,0
ENSG00000161031,0
ENSG00000198551,6302
ENSG00000160961,755
ENSG00000267275,0
ENSG00000268673,0
ENSG00000141977,0
ENSG00000099330,100
ENSG00000127220,383
ENSG00000287961,0
ENSG00000267033,0
ENSG00000127527,1183
ENSG00000268056,0
ENSG00000266913,11
ENSG00000130300,0
ENSG00000176923,0
ENSG00000105141,0
ENSG00000160117,16
ENSG00000279717,0
ENSG00000267961,0
ENSG00000064490,938
ENSG00000176231,0
ENSG00000269578,0
ENSG00000141979,0
ENSG00000279748,0
ENSG00000267629,0
ENSG00000130299,348
ENSG00000267218,0
ENSG00000268790,0
ENSG00000280332,3
ENSG00000074855,662
ENSG00000269055,0
ENSG00000258674,0
ENSG00000268620,0
ENSG00000268070,0
ENSG00000105058,3508
ENSG00000268087,14
ENSG00000105393,459
ENSG00000178093,2
ENSG00000186010,6
ENSG00000130287,12888
ENSG00000105705,772
ENSG00000064489,0
ENSG00000105122,18
ENSG00000280171,9
ENSG00000105750,872
ENSG00000160229,123
ENSG00000105072,91
ENSG00000269085,0
ENSG00000268560,0
ENSG00000268598,4
ENSG00000171954,0
ENSG00000240418,0
ENSG00000250067,19
ENSG00000269019,1
ENSG00000269274,4
ENSG00000269615,0
ENSG00000271638,0
ENSG00000130307,0
ENSG00000256229,370
ENSG00000197124,488
ENSG00000269095,0
ENSG00000269040,0
ENSG00000269779,0
ENSG00000267178,0
ENSG00000085872,483
ENSG00000267220,0
ENSG00000268416,0
ENSG00000160352,1054
ENSG00000269885,0
ENSG00000268995,0
ENSG00000268184,0
ENSG00000160161,174
ENSG00000269836,0
ENSG00000268597,0
ENSG00000105717,56
ENSG00000105662,1578
ENSG00000268438,0
ENSG00000268272,0
ENSG00000279977,0
ENSG00000270716,0
ENSG00000271524,5
ENSG00000269815,0
ENSG00000270317,0
ENSG00000213985,6
ENSG00000269154,0
ENSG00000197134,0
ENSG00000279404,0
ENSG00000196350,0
ENSG00000229676,0
ENSG00000269504,0
ENSG00000268116,0
ENSG00000269043,0
ENSG00000224864,0
ENSG00000271182,0
ENSG00000268117,2
ENSG00000167487,442
ENSG00000127526,1583
ENSG00000271095,0
ENSG00000064545,286
